type,agency,budget_type,appropriation_id,amount,text,page,source,year
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52203,950000000.0,"30 year 2025-2026 (52203) ..................... 950,000,000",727,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53051,10000000.0,"10 budget (53051) .............................. 10,000,000",728,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53051,10000000.0,"10 budget (53051) .............................. 10,000,000",728,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53051,10000000.0,"10 budget (53051) .............................. 10,000,000",728,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52311,700000000.0,"7 (52311) .................................... 700,000,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52311,700000000.0,"7 (52311) .................................... 700,000,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52311,700000000.0,"7 (52311) .................................... 700,000,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52291,5260000.0,"27 social services officials (52291) ............ 5,260,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52291,5260000.0,"27 social services officials (52291) ............ 5,260,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52291,5260000.0,"27 social services officials (52291) ............ 5,260,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52335,1500000.0,"47 social services officials (52335) ............ 1,500,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52335,1500000.0,"47 social services officials (52335) ............ 1,500,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52335,1500000.0,"47 social services officials (52335) ............ 1,500,000",729,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52293,1161000.0,"12 through a competitive bid process (52293) .... 1,161,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52293,1161000.0,"12 through a competitive bid process (52293) .... 1,161,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52293,1161000.0,"12 through a competitive bid process (52293) .... 1,161,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52292,3642000.0,"29 reimbursement (52292) ........................ 3,642,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52292,3642000.0,"29 reimbursement (52292) ........................ 3,642,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52292,3642000.0,"29 reimbursement (52292) ........................ 3,642,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53013,2000000.0,"36 ipating in such programs (53013) ............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53013,2000000.0,"36 ipating in such programs (53013) ............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53013,2000000.0,"36 ipating in such programs (53013) ............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52294,2000000.0,"42 deemed fully reimbursed (52294) .............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52294,2000000.0,"42 deemed fully reimbursed (52294) .............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52294,2000000.0,"42 deemed fully reimbursed (52294) .............. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53020,2000000.0,"45 Field & Fork Network (53020) ................. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53020,2000000.0,"45 Field & Fork Network (53020) ................. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53020,2000000.0,"45 Field & Fork Network (53020) ................. 2,000,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52360,50000.0,"47 can Family Support Center (52360) ............... 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52360,50000.0,"47 can Family Support Center (52360) ............... 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52360,50000.0,"47 can Family Support Center (52360) ............... 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53032,50000.0,"49 Hungry and Homeless of Peekskill (53032) ........ 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53032,50000.0,"49 Hungry and Homeless of Peekskill (53032) ........ 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53032,50000.0,"49 Hungry and Homeless of Peekskill (53032) ........ 50,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53033,500000.0,"51 Community Alternatives (53033) ................. 500,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53033,500000.0,"51 Community Alternatives (53033) ................. 500,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53033,500000.0,"51 Community Alternatives (53033) ................. 500,000",730,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53052,100000.0,"5 Green Teen Program (53052) ..................... 100,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53052,100000.0,"5 Green Teen Program (53052) ..................... 100,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53052,100000.0,"5 Green Teen Program (53052) ..................... 100,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53015,125000.0,"9 side Community Center (53015) .................. 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53015,125000.0,"9 side Community Center (53015) .................. 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53015,125000.0,"9 side Community Center (53015) .................. 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52376,50000.0,"11 (52376) ......................................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52376,50000.0,"11 (52376) ......................................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52376,50000.0,"11 (52376) ......................................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53058,15000.0,"13 Inc (53058) ..................................... 15,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53058,15000.0,"13 Inc (53058) ..................................... 15,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53058,15000.0,"13 Inc (53058) ..................................... 15,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53016,300000.0,"15 LTD (53016) .................................... 300,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53016,300000.0,"15 LTD (53016) .................................... 300,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53016,300000.0,"15 LTD (53016) .................................... 300,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53014,50000.0,"19 Rockland County (53014) ......................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53014,50000.0,"19 Rockland County (53014) ......................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53014,50000.0,"19 Rockland County (53014) ......................... 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53055,200000.0,"24 Solution (53055) ............................... 200,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53055,200000.0,"24 Solution (53055) ............................... 200,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53055,200000.0,"24 Solution (53055) ............................... 200,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53054,150000.0,"26 Solution (53054) ............................... 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53054,150000.0,"26 Solution (53054) ............................... 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53054,150000.0,"26 Solution (53054) ............................... 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52393,150000.0,"30 For services and expenses of SAGE (52393) ........ 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52393,150000.0,"30 For services and expenses of SAGE (52393) ........ 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52393,150000.0,"30 For services and expenses of SAGE (52393) ........ 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53034,75000.0,"35 town Ambassador Program (53034) ................. 75,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53034,75000.0,"35 town Ambassador Program (53034) ................. 75,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53034,75000.0,"35 town Ambassador Program (53034) ................. 75,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53056,250000.0,"37 Damien Center (53056) .......................... 250,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53056,250000.0,"37 Damien Center (53056) .......................... 250,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53056,250000.0,"37 Damien Center (53056) .......................... 250,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23336,650000.0,"39 Against Hunger (23336) ......................... 650,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23336,650000.0,"39 Against Hunger (23336) ......................... 650,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23336,650000.0,"39 Against Hunger (23336) ......................... 650,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53000,50000.0,"41 Program (53000) ................................. 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53000,50000.0,"41 Program (53000) ................................. 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53000,50000.0,"41 Program (53000) ................................. 50,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53057,750000.0,"43 (53057) ........................................ 750,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53057,750000.0,"43 (53057) ........................................ 750,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53057,750000.0,"43 (53057) ........................................ 750,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53018,150000.0,"45 Institute (53018) .............................. 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53018,150000.0,"45 Institute (53018) .............................. 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53018,150000.0,"45 Institute (53018) .............................. 150,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53004,125000.0,"48 (53004) ........................................ 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53004,125000.0,"48 (53004) ........................................ 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53004,125000.0,"48 (53004) ........................................ 125,000",731,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52215,600000000.0,"31 means committee (52215) .................... 600,000,000",734,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52215,600000000.0,"31 means committee (52215) .................... 600,000,000",734,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52215,600000000.0,"31 means committee (52215) .................... 600,000,000",734,enacted,2026
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52203,1500000000.0,"38 year 2025-26 (52203) ..................... 1,500,000,000",737,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52203,1500000000.0,"38 year 2025-26 (52203) ..................... 1,500,000,000",737,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52203,1500000000.0,"38 year 2025-26 (52203) ..................... 1,500,000,000",737,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52209,483630000.0,"5 the transfer of funding (52209) ............ 483,630,000",739,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52209,483630000.0,"5 the transfer of funding (52209) ............ 483,630,000",739,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52209,483630000.0,"5 the transfer of funding (52209) ............ 483,630,000",739,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52223,964000000.0,"44 the budget (52223) ......................... 964,000,000",742,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52223,964000000.0,"44 the budget (52223) ......................... 964,000,000",742,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52223,964000000.0,"44 the budget (52223) ......................... 964,000,000",742,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52205,51500000.0,"13 for the summer youth program (52205) ........ 51,500,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52205,51500000.0,"13 for the summer youth program (52205) ........ 51,500,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52205,51500000.0,"13 for the summer youth program (52205) ........ 51,500,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53060,5000000.0,"19 (53060) ...................................... 5,000,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53060,5000000.0,"19 (53060) ...................................... 5,000,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53060,5000000.0,"19 (53060) ...................................... 5,000,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53025,40600000.0,"44 (53025) ..................................... 40,600,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53025,40600000.0,"44 (53025) ..................................... 40,600,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53025,40600000.0,"44 (53025) ..................................... 40,600,000",744,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52206,3000000.0,"2 such services (52206) ........................ 3,000,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52206,3000000.0,"2 such services (52206) ........................ 3,000,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52206,3000000.0,"2 such services (52206) ........................ 3,000,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53007,200000.0,"10 provision of such services (53007) ............. 200,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53007,200000.0,"10 provision of such services (53007) ............. 200,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53007,200000.0,"10 provision of such services (53007) ............. 200,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52249,800000.0,"33 county (52249) ................................. 800,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52249,800000.0,"33 county (52249) ................................. 800,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52249,800000.0,"33 county (52249) ................................. 800,000",745,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52213,4100000.0,"2 HIV/AIDS (52213) ............................. 4,100,000",746,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52213,4100000.0,"2 HIV/AIDS (52213) ............................. 4,100,000",746,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52213,4100000.0,"2 HIV/AIDS (52213) ............................. 4,100,000",746,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52266,1425000.0,"48 (52266) ...................................... 1,425,000",747,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52266,1425000.0,"48 (52266) ...................................... 1,425,000",747,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52266,1425000.0,"48 (52266) ...................................... 1,425,000",747,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52262,25000.0,"4 allowable work activities (52262) ............... 25,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52262,25000.0,"4 allowable work activities (52262) ............... 25,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52262,25000.0,"4 allowable work activities (52262) ............... 25,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52260,141000.0,"15 available to senior colleges (52260) ........... 141,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52260,141000.0,"15 available to senior colleges (52260) ........... 141,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52260,141000.0,"15 available to senior colleges (52260) ........... 141,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52210,193000.0,"27 ated campuses (52210) .......................... 193,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52210,193000.0,"27 ated campuses (52210) .......................... 193,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52210,193000.0,"27 ated campuses (52210) .......................... 193,000",748,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52269,785000.0,"4 post adoption services (52269) ................. 785,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52269,785000.0,"4 post adoption services (52269) ................. 785,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52269,785000.0,"4 post adoption services (52269) ................. 785,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52261,82000.0,"15 Regional Transportation Authority (52261) ....... 82,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52261,82000.0,"15 Regional Transportation Authority (52261) ....... 82,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52261,82000.0,"15 Regional Transportation Authority (52261) ....... 82,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23337,200000.0,"27 children exhibiting PSB (23337) ................ 200,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23337,200000.0,"27 children exhibiting PSB (23337) ................ 200,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,23337,200000.0,"27 children exhibiting PSB (23337) ................ 200,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52255,475000.0,"50 by the program (52255) ......................... 475,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52255,475000.0,"50 by the program (52255) ......................... 475,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52255,475000.0,"50 by the program (52255) ......................... 475,000",749,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52253,144000.0,"6 able work activities (52253) ................... 144,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52253,144000.0,"6 able work activities (52253) ................... 144,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52253,144000.0,"6 able work activities (52253) ................... 144,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53043,17200000.0,"22 (53043) ..................................... 17,200,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53043,17200000.0,"22 (53043) ..................................... 17,200,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53043,17200000.0,"22 (53043) ..................................... 17,200,000",750,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52224,500000000.0,"40 programs (52224) ........................... 500,000,000",752,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52224,500000000.0,"40 programs (52224) ........................... 500,000,000",752,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52224,500000000.0,"40 programs (52224) ........................... 500,000,000",752,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53045,300000000.0,"17 assembly ways and means committee (53045) .. 300,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53045,300000000.0,"17 assembly ways and means committee (53045) .. 300,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53045,300000000.0,"17 assembly ways and means committee (53045) .. 300,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"28 sources (52202) ............................. 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"28 sources (52202) ............................. 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"28 sources (52202) ............................. 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"44 state tax refunds (52202) ................... 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"44 state tax refunds (52202) ................... 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52202,10000000.0,"44 state tax refunds (52202) ................... 10,000,000",753,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,31506,35000000.0,"11 purposes stated herein (31506) .............. 35,000,000",754,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,31506,35000000.0,"11 purposes stated herein (31506) .............. 35,000,000",754,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,31506,35000000.0,"11 purposes stated herein (31506) .............. 35,000,000",754,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53009,100000000.0,"31 by the office (53009) ...................... 100,000,000",757,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53009,100000000.0,"31 by the office (53009) ...................... 100,000,000",757,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,53009,100000000.0,"31 by the office (53009) ...................... 100,000,000",757,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52297,69018000.0,"14 (52297) ..................................... 69,018,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52297,69018000.0,"14 (52297) ..................................... 69,018,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52297,69018000.0,"14 (52297) ..................................... 69,018,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52338,5500000.0,"29 (52338) ...................................... 5,500,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52338,5500000.0,"29 (52338) ...................................... 5,500,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52338,5500000.0,"29 (52338) ...................................... 5,500,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52329,71381000.0,"50 the director of the budget. (52329) ......... 71,381,000",758,enacted,2025
appropriation,DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,52329,71381000.0,"50 the director of the budget. (52329) ......... 71,381,000",758,enacted,2025
