type,agency,budget_type,appropriation_id,amount,text,page,source,year
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29824,487000.0,"55 disease screening program (29824) .............. 487,000",702,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29824,487000.0,"55 disease screening program (29824) .............. 487,000",702,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29824,487000.0,"55 disease screening program (29824) .............. 487,000",702,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59095,5000000.0,"5 state operations appropriations (59095) ...... 5,000,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59095,5000000.0,"5 state operations appropriations (59095) ...... 5,000,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59095,5000000.0,"5 state operations appropriations (59095) ...... 5,000,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59063,75000.0,"16 95-I of the state finance law (59063) ........... 75,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59063,75000.0,"16 95-I of the state finance law (59063) ........... 75,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59063,75000.0,"16 95-I of the state finance law (59063) ........... 75,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26884,2580000.0,"28 (26884) ...................................... 2,580,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26884,2580000.0,"28 (26884) ...................................... 2,580,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26884,2580000.0,"28 (26884) ...................................... 2,580,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26622,8500000.0,"40 1998 (26622) ................................. 8,500,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26622,8500000.0,"40 1998 (26622) ................................. 8,500,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26622,8500000.0,"40 1998 (26622) ................................. 8,500,000",703,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29995,266000.0,"10 (29995) ... 266,000 ................................. (re. $137,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29995,266000.0,"10 (29995) ... 266,000 ................................. (re. $137,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29995,266000.0,"10 (29995) ... 266,000 ................................. (re. $137,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29995,137000.0,"10 (29995) ... 266,000 ................................. (re. $137,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29995,137000.0,"10 (29995) ... 266,000 ................................. (re. $137,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29819,29009000.0,"28 proposals process (29819) ... 29,009,000 ......... (re. $21,887,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29819,29009000.0,"28 proposals process (29819) ... 29,009,000 ......... (re. $21,887,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29819,29009000.0,"28 proposals process (29819) ... 29,009,000 ......... (re. $21,887,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29819,21887000.0,"28 proposals process (29819) ... 29,009,000 ......... (re. $21,887,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29819,21887000.0,"28 proposals process (29819) ... 29,009,000 ......... (re. $21,887,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,8363000.0,"32 32,173,826 ........................................ (re. $8,363,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,8363000.0,"32 32,173,826 ........................................ (re. $8,363,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,12900000.0,"36 12,900,000 ....................................... (re. $12,900,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,12900000.0,"36 12,900,000 ....................................... (re. $12,900,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,2206000.0,"38 3,980,370 ......................................... (re. $2,206,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,2206000.0,"38 3,980,370 ......................................... (re. $2,206,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29818,30585800.0,"41 (29818) ... 30,585,800 ........................... (re. $21,675,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29818,30585800.0,"41 (29818) ... 30,585,800 ........................... (re. $21,675,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29818,30585800.0,"41 (29818) ... 30,585,800 ........................... (re. $21,675,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29818,21675000.0,"41 (29818) ... 30,585,800 ........................... (re. $21,675,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29818,21675000.0,"41 (29818) ... 30,585,800 ........................... (re. $21,675,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"43 programs (29816) ... 2,716,000 .................... (re. $1,789,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"43 programs (29816) ... 2,716,000 .................... (re. $1,789,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"43 programs (29816) ... 2,716,000 .................... (re. $1,789,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,1789000.0,"43 programs (29816) ... 2,716,000 .................... (re. $1,789,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,1789000.0,"43 programs (29816) ... 2,716,000 .................... (re. $1,789,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26936,7785000.0,"45 treatment program (26936) ... 7,785,000 ........... (re. $3,975,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26936,7785000.0,"45 treatment program (26936) ... 7,785,000 ........... (re. $3,975,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26936,7785000.0,"45 treatment program (26936) ... 7,785,000 ........... (re. $3,975,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26936,3975000.0,"45 treatment program (26936) ... 7,785,000 ........... (re. $3,975,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26936,3975000.0,"45 treatment program (26936) ... 7,785,000 ........... (re. $3,975,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26826,480000.0,"47 (26826) ... 480,000 ................................. (re. $311,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26826,480000.0,"47 (26826) ... 480,000 ................................. (re. $311,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26826,480000.0,"47 (26826) ... 480,000 ................................. (re. $311,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26826,311000.0,"47 (26826) ... 480,000 ................................. (re. $311,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26826,311000.0,"47 (26826) ... 480,000 ................................. (re. $311,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26832,12000000.0,"49 related programs (26832) ... 12,000,000 ........... (re. $8,952,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26832,12000000.0,"49 related programs (26832) ... 12,000,000 ........... (re. $8,952,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26832,12000000.0,"49 related programs (26832) ... 12,000,000 ........... (re. $8,952,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26832,8952000.0,"49 related programs (26832) ... 12,000,000 ........... (re. $8,952,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26832,8952000.0,"49 related programs (26832) ... 12,000,000 ........... (re. $8,952,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26834,777700.0,"55 (26834) ... 777,700 ................................. (re. $541,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26834,777700.0,"55 (26834) ... 777,700 ................................. (re. $541,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26834,777700.0,"55 (26834) ... 777,700 ................................. (re. $541,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26834,541000.0,"55 (26834) ... 777,700 ................................. (re. $541,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26834,541000.0,"55 (26834) ... 777,700 ................................. (re. $541,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"59 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"59 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"59 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"59 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",704,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"59 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",704,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59170,500000.0,"2 of the budget (59170) ... 500,000 ................... (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59170,500000.0,"2 of the budget (59170) ... 500,000 ................... (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59170,500000.0,"2 of the budget (59170) ... 500,000 ................... (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59170,500000.0,"2 of the budget (59170) ... 500,000 ................... (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59170,500000.0,"2 of the budget (59170) ... 500,000 ................... (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59066,262500.0,"4 (59066) ... 262,500 ................................. (re. $262,500)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59066,262500.0,"4 (59066) ... 262,500 ................................. (re. $262,500)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59066,262500.0,"4 (59066) ... 262,500 ................................. (re. $262,500)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59066,262500.0,"4 (59066) ... 262,500 ................................. (re. $262,500)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59066,262500.0,"4 (59066) ... 262,500 ................................. (re. $262,500)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"6 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"6 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"6 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"6 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"6 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,750000.0,"26 750,000 ............................................. (re. $750,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,750000.0,"26 750,000 ............................................. (re. $750,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,8363000.0,"32 29,187,000 ........................................ (re. $8,363,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,8363000.0,"32 29,187,000 ........................................ (re. $8,363,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,6657000.0,"36 12,900,000 ........................................ (re. $6,657,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,6657000.0,"36 12,900,000 ........................................ (re. $6,657,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,1209000.0,"38 2,980,370 ......................................... (re. $1,209,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,1209000.0,"38 2,980,370 ......................................... (re. $1,209,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"40 programs (29816) ... 2,716,000 ...................... (re. $449,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"40 programs (29816) ... 2,716,000 ...................... (re. $449,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,2716000.0,"40 programs (29816) ... 2,716,000 ...................... (re. $449,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,449000.0,"40 programs (29816) ... 2,716,000 ...................... (re. $449,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29816,449000.0,"40 programs (29816) ... 2,716,000 ...................... (re. $449,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"44 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"44 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"44 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"44 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59085,1000000.0,"44 agencies (59085) ... 1,000,000 .................... (re. $1,000,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,750000.0,"59 750,000 ............................................. (re. $750,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,750000.0,"59 750,000 ............................................. (re. $750,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"61 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"61 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"61 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"61 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"61 Wellness and Equity Fund (59065) ... 500,000 ........ (re. $500,000)",705,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,6132000.0,"6 25,187,000 ........................................ (re. $6,132,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,6132000.0,"6 25,187,000 ........................................ (re. $6,132,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,14000.0,"19 500,000 .............................................. (re. $14,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,14000.0,"19 500,000 .............................................. (re. $14,000)",706,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"21 Wellness and Equity Fund (59065) ... 500,000 ......... (re. $86,000)",706,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"21 Wellness and Equity Fund (59065) ... 500,000 ......... (re. $86,000)",706,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,500000.0,"21 Wellness and Equity Fund (59065) ... 500,000 ......... (re. $86,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,86000.0,"21 Wellness and Equity Fund (59065) ... 500,000 ......... (re. $86,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,59065,86000.0,"21 Wellness and Equity Fund (59065) ... 500,000 ......... (re. $86,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,57000.0,"33 475,000 .............................................. (re. $57,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,57000.0,"33 475,000 .............................................. (re. $57,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,364000.0,"39 1,000,000 ........................................... (re. $364,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,364000.0,"39 1,000,000 ........................................... (re. $364,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"50 600,000 ............................................. (re. $600,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"50 600,000 ............................................. (re. $600,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"57 600,000 ............................................. (re. $600,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"57 600,000 ............................................. (re. $600,000)",706,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"3 600,000 ............................................. (re. $600,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"3 600,000 ............................................. (re. $600,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"10 600,000 ............................................. (re. $600,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,600000.0,"10 600,000 ............................................. (re. $600,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,156477000.0,"45 230,042,000 ..................................... (re. $156,477,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,156477000.0,"45 230,042,000 ..................................... (re. $156,477,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,40000000.0,"54 40,000,000 ....................................... (re. $40,000,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,40000000.0,"54 40,000,000 ....................................... (re. $40,000,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,50000.0,"56 147,500 .............................................. (re. $50,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,50000.0,"56 147,500 .............................................. (re. $50,000)",707,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29940,36750.0,"58 (29940) ... 36,750 ................................... (re. $24,000)",707,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29940,36750.0,"58 (29940) ... 36,750 ................................... (re. $24,000)",707,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29940,36750.0,"58 (29940) ... 36,750 ................................... (re. $24,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29940,24000.0,"58 (29940) ... 36,750 ................................... (re. $24,000)",707,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29940,24000.0,"58 (29940) ... 36,750 ................................... (re. $24,000)",707,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29973,1456000.0,"3 (29973) ... 1,456,000 ............................... (re. $859,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29973,1456000.0,"3 (29973) ... 1,456,000 ............................... (re. $859,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29973,1456000.0,"3 (29973) ... 1,456,000 ............................... (re. $859,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29973,859000.0,"3 (29973) ... 1,456,000 ............................... (re. $859,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29973,859000.0,"3 (29973) ... 1,456,000 ............................... (re. $859,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29965,186000.0,"5 and treatment programs (29965) ... 186,000 .......... (re. $186,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29965,186000.0,"5 and treatment programs (29965) ... 186,000 .......... (re. $186,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29965,186000.0,"5 and treatment programs (29965) ... 186,000 .......... (re. $186,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29965,186000.0,"5 and treatment programs (29965) ... 186,000 .......... (re. $186,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29965,186000.0,"5 and treatment programs (29965) ... 186,000 .......... (re. $186,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29962,170000.0,"19 (29962) ... 170,000 ................................. (re. $170,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29962,170000.0,"19 (29962) ... 170,000 ................................. (re. $170,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29962,170000.0,"19 (29962) ... 170,000 ................................. (re. $170,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29962,170000.0,"19 (29962) ... 170,000 ................................. (re. $170,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29962,170000.0,"19 (29962) ... 170,000 ................................. (re. $170,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29939,1847000.0,"21 visitation program (29939) ... 1,847,000 .......... (re. $1,575,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29939,1847000.0,"21 visitation program (29939) ... 1,847,000 .......... (re. $1,575,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29939,1847000.0,"21 visitation program (29939) ... 1,847,000 .......... (re. $1,575,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29939,1575000.0,"21 visitation program (29939) ... 1,847,000 .......... (re. $1,575,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29939,1575000.0,"21 visitation program (29939) ... 1,847,000 .......... (re. $1,575,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,349000.0,"23 930,000 ............................................. (re. $349,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,349000.0,"23 930,000 ............................................. (re. $349,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26925,5970000.0,"25 (26925) ... 5,970,000 ............................. (re. $4,172,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26925,5970000.0,"25 (26925) ... 5,970,000 ............................. (re. $4,172,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26925,5970000.0,"25 (26925) ... 5,970,000 ............................. (re. $4,172,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26925,4172000.0,"25 (26925) ... 5,970,000 ............................. (re. $4,172,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26925,4172000.0,"25 (26925) ... 5,970,000 ............................. (re. $4,172,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,15000.0,"27 15,000 ............................................... (re. $15,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,15000.0,"27 15,000 ............................................... (re. $15,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,28000.0,"30 28,000 ............................................... (re. $28,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,N/A,28000.0,"30 28,000 ............................................... (re. $28,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29938,25000.0,"33 childbirth (29938) ... 25,000 ........................ (re. $25,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29938,25000.0,"33 childbirth (29938) ... 25,000 ........................ (re. $25,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29938,25000.0,"33 childbirth (29938) ... 25,000 ........................ (re. $25,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29938,25000.0,"33 childbirth (29938) ... 25,000 ........................ (re. $25,000)",708,executive,2026
reappropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,29938,25000.0,"33 childbirth (29938) ... 25,000 ........................ (re. $25,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26839,3845000.0,"38 health law (26839) ... 3,845,000 .................. (re. $2,696,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26839,3845000.0,"38 health law (26839) ... 3,845,000 .................. (re. $2,696,000)",708,executive,2026
appropriation,DEPARTMENT OF HEALTH,AID TO LOCALITIES,26839,3845000.0,"38 health law (26839) ... 3,845,000 .................. (re. $2,696,000)",708,executive,2026
